dwell,flight
0.009752511978149414,0.0
0.11132001876831055,1.0581130981445312
0.16324901580810547,0.29242968559265137
0.2581455707550049,0.0788109302520752
0.1444389820098877,0.11845898628234863
0.10015344619750977,0.07405853271484375
0.11805868148803711,0.2469627857208252
0.12882304191589355,0.1940908432006836
0.22469568252563477,0.15020489692687988
0.13031387329101562,0.01965951919555664
0.16166973114013672,0.15839481353759766
0.1316835880279541,0.0779120922088623
0.0962224006652832,0.29671645164489746
0.09955501556396484,0.20242905616760254
0.19499731063842773,0.2256479263305664
0.09535336494445801,0.07997632026672363
0.1855180263519287,0.17739629745483398
0.12475776672363281,0.029921293258666992
0.13757634162902832,0.10206031799316406
0.06411194801330566,0.15963268280029297
0.11552691459655762,0.16242337226867676
0.07877659797668457,0.7059581279754639
0.10031700134277344,0.29874491691589355
0.08879446983337402,0.13835954666137695
0.10500121116638184,0.14681625366210938
0.07851600646972656,0.19320154190063477
0.07407093048095703,0.4803175926208496
0.09067749977111816,0.1301579475402832
0.0965721607208252,0.14990019798278809
0.08740615844726562,0.1310422420501709
0.08319973945617676,0.16148924827575684
0.0864260196685791,0.8168346881866455
0.09197092056274414,0.13371539115905762
0.08844494819641113,0.15406036376953125
0.21245813369750977,0.11293911933898926
0.09345507621765137,0.1881089210510254
0.15415120124816895,0.06661820411682129
0.11294174194335938,0.20508146286010742
0.14446473121643066,0.0639946460723877
0.10710358619689941,0.0
0.15102410316467285,0.6817958354949951
0.2342371940612793,0.0335993766784668
0.11184859275817871,0.17177581787109375
0.06950879096984863,0.19569635391235352
0.09670281410217285,0.7807064056396484
0.2493886947631836,0.12149858474731445
0.0661768913269043,0.009099960327148438
0.09848904609680176,0.2236628532409668
0.11618852615356445,0.12687993049621582
0.15221357345581055,0.2172849178314209
0.0953528881072998,0.008248329162597656
0.10157251358032227,0.20636439323425293
0.16214728355407715,0.06421136856079102
0.12810802459716797,0.1800394058227539
0.12385892868041992,0.21701288223266602
0.12897396087646484,0.17670726776123047
0.09444141387939453,0.06552767753601074
0.10793042182922363,0.48236823081970215
0.00813913345336914,0.11030387878417969
0.19900274276733398,0.015761137008666992
0.14554667472839355,0.07998323440551758
0.11218070983886719,0.08069634437561035
0.09081649780273438,0.16800498962402344
0.2796013355255127,0.19659638404846191
0.11972236633300781,0.04594779014587402
0.16966962814331055,0.029588937759399414
0.01084589958190918,0.12473630905151367
0.11332511901855469,0.0
0.07954216003417969,0.17751502990722656
0.13324356079101562,0.1329498291015625
0.09653735160827637,0.19051814079284668
0.19034981727600098,0.06894707679748535
0.19829344749450684,0.14349603652954102
0.1428849697113037,0.24364399909973145
0.03197479248046875,0.02873849868774414
0.16776657104492188,0.05597519874572754
0.09572458267211914,0.032297372817993164
0.09555792808532715,0.2749471664428711
0.18215537071228027,0.13161730766296387
0.1551814079284668,0.2711794376373291
0.19540786743164062,0.06496858596801758
0.1431727409362793,0.15091252326965332
0.012121438980102539,0.021587371826171875
0.12486600875854492,0.16180157661437988
0.12250995635986328,0.11644721031188965
0.19884538650512695,0.12307429313659668
0.1299598217010498,0.03563117980957031
0.08211255073547363,1.5387027263641357
0.10505437850952148,0.11985087394714355
0.1786954402923584,0.08628964424133301
0.08090567588806152,0.24774718284606934
0.10029935836791992,0.14629793167114258
0.11858272552490234,0.15624785423278809
0.1660909652709961,0.09547305107116699
0.10189676284790039,0.14310002326965332
0.10352563858032227,0.0016002655029296875
0.07998228073120117,0.1981515884399414
0.06415438652038574,0.2586355209350586
0.20601892471313477,0.252957820892334
0.08509063720703125,0.09330534934997559
0.16509342193603516,0.17608880996704102
0.10224580764770508,0.038407325744628906
0.14133977890014648,0.05146908760070801
0.09623146057128906,0.0
0.11016631126403809,0.0967550277709961
0.18066883087158203,0.16955876350402832
0.0814201831817627,0.04671788215637207
0.07931160926818848,0.757786750793457
0.09617948532104492,0.1337909698486328
0.0717475414276123,0.1135549545288086
0.042971134185791016,0.12665224075317383
0.11101031303405762,0.09647893905639648
0.11116743087768555,0.01588273048400879
0.08258700370788574,0.07619237899780273
0.14335322380065918,0.7902922630310059
0.11130738258361816,0.9211616516113281
0.12616324424743652,0.03759002685546875
0.11224603652954102,0.060944318771362305
0.12146162986755371,0.0980520248413086
0.07085251808166504,0.6439895629882812
0.15023326873779297,0.14516019821166992
0.12697863578796387,0.0809183120727539
0.15506601333618164,0.1456470489501953
0.12291765213012695,0.21950268745422363
0.13492655754089355,0.16117143630981445
0.10901403427124023,0.2667531967163086
0.06398224830627441,0.27942466735839844
0.1451418399810791,0.08093547821044922
0.07189440727233887,0.053437232971191406
0.17188811302185059,1.6852355003356934
0.0975801944732666,0.7660777568817139
0.1959984302520752,0.14503860473632812
0.09769558906555176,0.012908458709716797
0.22445201873779297,0.048790931701660156
0.07326292991638184,0.2641870975494385
0.11278343200683594,1.0679988861083984
0.19777965545654297,0.1949748992919922
0.10764169692993164,0.0
0.12813997268676758,0.14655256271362305
0.12568950653076172,0.08417201042175293
0.12749648094177246,0.018945932388305664
0.1240534782409668,0.13499903678894043
0.14226937294006348,0.13246893882751465
0.1607809066772461,0.12870359420776367
0.09045577049255371,0.27974629402160645
0.08657073974609375,0.16303086280822754
0.17589545249938965,0.2516665458679199
0.15964388847351074,0.0980381965637207
0.13235235214233398,0.19426441192626953
0.17490553855895996,0.1634657382965088
0.15856051445007324,0.032347679138183594
0.16051197052001953,0.17758941650390625
0.14530229568481445,0.2794837951660156
0.08449339866638184,0.2379288673400879
0.1011350154876709,0.08143877983093262
0.13155531883239746,0.12391471862792969
0.1281585693359375,0.0911557674407959
0.17296504974365234,0.08429360389709473
0.06343913078308105,0.2357780933380127
0.13064074516296387,0.4198133945465088
0.10040116310119629,0.11016154289245605
0.10071754455566406,0.37848877906799316
0.14404630661010742,0.12390637397766113
0.10622978210449219,0.07270121574401855
0.16446471214294434,0.1343994140625
0.14052081108093262,0.10028529167175293
0.06718254089355469,0.052828073501586914
0.047209978103637695,0.06439518928527832
0.1436023712158203,0.29029345512390137
0.07771086692810059,0.2902400493621826
0.06869339942932129,0.2045907974243164
0.1802806854248047,0.30815696716308594
0.12085366249084473,0.07141399383544922
0.11214804649353027,0.06459903717041016
0.12949705123901367,0.09669756889343262
0.18546843528747559,0.13596773147583008
0.05182671546936035,0.04653573036193848
0.073822021484375,0.2048206329345703
0.17007112503051758,0.06103968620300293
0.15712952613830566,0.061841487884521484
0.1603231430053711,0.06447172164916992
0.11174297332763672,0.0809164047241211
0.16012883186340332,0.21308326721191406
0.04016900062561035,0.04283905029296875
0.08957147598266602,0.2408602237701416
0.11016631126403809,0.2535548210144043
0.12749695777893066,0.17801284790039062
0.2261826992034912,0.9227418899536133
0.12201261520385742,0.051509857177734375
0.0959463119506836,0.09625601768493652
0.11139607429504395,0.0971827507019043
0.11594629287719727,0.08813786506652832
0.06652426719665527,0.048037052154541016
0.10696148872375488,0.17070436477661133
0.1615293025970459,0.12176704406738281
0.052249908447265625,0.5350522994995117
0.05493664741516113,0.6424801349639893
0.2084794044494629,4.016352415084839
